species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Mus_musculus,2,11,88642.98520242392,0.0321308296715013,0.0319643682940132,0.0074936514394089,start_moving
Mus_musculus,2,12,21085.529632577047,0.0076429686975298,0.0140684841888752,-0.8802617805317344,syllable_12
Mus_musculus,2,13,137036.75039420088,0.0496723398427663,0.0270332803071473,0.8777060991363926,take_a_step
Mus_musculus,2,14,239014.2710265124,0.0866365997701184,0.0491506315762137,0.8177666548103952,curve_spine
Mus_musculus,2,15,26061.675750654504,0.0094466952188708,0.014815018687783,-0.6491787727673071,syllable_15
Mus_musculus,2,16,4883.836987950627,0.001770266807293,0.0303697207725121,-4.100594157741458,brief_walk
Mus_musculus,2,17,6370.12049656856,0.0023090068119297,0.027529556850223,-3.575636479905139,slow_locomotion
Mus_musculus,2,18,46787.8972617878,0.0169594238525836,0.0156704662802541,0.1140390439923014,leave_rear_turn_right_2
Mus_musculus,2,19,82123.04258612041,0.0297675161482257,0.0224348141792228,0.4079995951916439,high_rear
Mus_musculus,2,20,9966.978412375212,0.0036127764083784,0.014062444764811,-1.9606672574184003,enter_wall_rear
Mus_musculus,2,21,39153.07234665459,0.0141919938257215,0.0139893132140278,0.020752148504497,leave_rear_turn_left_2
Mus_musculus,2,22,38216.59745110243,0.0138525454723982,0.0214935770274076,-0.6337544606391541,stopping
Mus_musculus,2,23,135857.36016987814,0.0492448408553686,0.0390727338611411,0.333810378370858,scrunch_idle
Mus_musculus,2,24,9229.437726790586,0.0033454366511466,0.0111177040813219,-1.7325921553049823,end_and_enter_rear
Mus_musculus,2,25,20069.286487414905,0.0072746063806756,0.0097603954438278,-0.4240703616482297,syllable_25
Mus_musculus,2,26,74283.62303996434,0.0269259257664738,0.0313140152909831,-0.2178125564429074,still_2
Mus_musculus,2,27,11500.49335489752,0.0041686366076301,0.0177503617382067,-2.0902006423333988,stop_rear_start_walking
Mus_musculus,2,28,143014.05969758256,0.0518389625787027,0.0277613688277636,0.900958118077033,mid_rear_2
Mus_musculus,2,29,21235.522746536695,0.0076973373899371,0.0131504930804202,-0.7726854268975694,mid_rear_3
Mus_musculus,2,30,15978.519999561857,0.0057918074773339,0.010068019056331,-0.7976941940862824,syllable_30
Mus_musculus,2,31,73771.24376513722,0.026740201299173,0.0195135016227416,0.4545376187935465,groom_1
Mus_musculus,2,32,142922.51536578868,0.0518057800846165,0.0199613838030456,1.375901289580465,slow_locomotion_2
Mus_musculus,2,33,4772.677370612997,0.0017299742706318,0.0105135865559722,-2.603431724436167,jump_1
Mus_musculus,2,34,60551.64863266521,0.0219484339804427,0.0177958111961424,0.3025802943831849,very_slow_locomotion
Mus_musculus,2,35,83098.79637913003,0.0301212021037801,0.0267844393954166,0.1693842411226744,groom_2
Mus_musculus,2,36,44310.740559536265,0.0160615174938582,0.0207472155908832,-0.3693095049830895,groom_3
Mus_musculus,2,37,49660.85642483791,0.0180007985458021,0.020358410842027,-0.1775640327784921,groom_4
Mus_musculus,2,38,573.4001627278436,0.0002078429885923,0.0105878407057568,-5.67076369883066,brief_fast
Mus_musculus,2,39,39984.817388203606,0.0144934802682087,0.0100894235015325,0.5225602795030254,paused_in_rear
Mus_musculus,2,40,34402.19519755211,0.0124699215814322,0.013483371824689,-0.112728919106887,groom_5
Mus_musculus,2,41,11415.455842787123,0.0041378126703375,0.0117746621438971,-1.5087452011561195,jump_2
Mus_musculus,2,42,41764.17016546785,0.0151384504356871,0.0138852700753924,0.1246622921637917,groom_6
Mus_musculus,2,43,47784.57427455787,0.0173206939436313,0.0058066365556676,1.576721924836086,syllable_43
Mus_musculus,2,44,53880.89184762418,0.0195304541532662,0.0071950872897696,1.4406412760642708,groom_7
Mus_musculus,2,45,1760.6772892114484,0.0006382007776131,0.0032698858088472,-2.35715616378375,idle_enter_groom
Mus_musculus,2,46,27611.99937528105,0.0100086481382679,0.0057215115825484,0.8067787632114701,syllable_46
Mus_musculus,2,47,31262.90545571531,0.0113320088210022,0.0049718964811887,1.1885353032200303,groom_10
Mus_musculus,2,48,32345.814937713036,0.011724535990933,0.0049070628285724,1.2565990084857686,groom_11
Mus_musculus,2,49,4970.343194824839,0.0018016231091172,0.0007070572672764,1.3493970239339266,syllable_49
Mus_musculus,2,50,0.3287994891213618,1.1918145984039189e-07,0.0003163756533595,-11.362213074966968,syllable_50
Mus_musculus,2,51,1.6397066827400668,5.943520066932823e-07,4.2424071960458036e-07,0.4854631747619643,syllable_51
Mus_musculus,2,56,0.7111368257479159,2.5776902897685364e-07,6.317861649402589e-07,-1.2900531001723547,syllable_56
Mus_musculus,2,61,14.610803829044396,5.296045119900903e-06,0.0017961806185691,-8.40552972087583,syllable_61
Mus_musculus,2,64,2.499785977358661,9.06108895930124e-07,5.405629583921444e-07,0.7441466873194732,64
Mus_musculus,2,66,1.21120555776798,4.390312373274471e-07,7.966946316915272e-07,-0.8582306262313991,66
Mus_musculus,2,67,0.9968986069680148,3.613504133135892e-07,1.2091539858771654e-06,-1.7397331896713313,67
Mus_musculus,2,68,2.2384543472287524,8.113828205807316e-07,5.54788299402464e-07,0.547624268483169,68
Mus_musculus,2,72,4.011037882856148,1.4538993099756997e-06,1.2233793268874849e-06,0.2488687202869779,72
Mus_musculus,2,73,1.059448703105518,3.840232337329447e-07,1.8492943313415464e-06,-2.264737371284836,73
Mus_musculus,2,78,3.1050038192098266,1.125484984700899e-06,6.611506789433883e-07,0.7665966244853446,78
Mus_musculus,2,85,1.528090186876076,5.538938631758226e-07,7.397177325366192e-07,-0.4167120276004383,85
Mus_musculus,2,86,4.006089971428281,1.4521058178121016e-06,1.114317222024386e-06,0.3816856621144642,86
Mus_spretus,1,0,44185.34196384999,0.0224000612034937,0.0440218136666582,-0.9747158786537112,head_low
Mus_spretus,1,1,62968.66348533405,0.0319223944702675,0.0400574498068412,-0.3275016971508506,head_down
